phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539847510779,2.685688,4.232396,11.828752,15.0,50.9,404,269,147,90,60,31,15,13,0,3,0,0,1,1,0,1,1035,-3.1838488,55.9582994,101.33087158203125,8.652,0,17450,386
1539847547769,3.1119125,4.847567,19.875206,14.8,51.0,526,325,163,114,50,43,23,10,2,3,2,6,0,1,1,0,1269,-3.1837851,55.9579916,90.1414794921875,3.0,0,9906,386
1539847585387,3.7543395,5.724338,16.230871,14.6,51.9,703,395,175,130,63,38,30,13,4,4,1,4,1,0,0,0,1561,-3.1835383,55.9578968,87.07196044921875,3.947,0,8198,386
1539847622364,2.738426,4.2813163,6.814151,14.400001,52.5,414,268,172,99,45,26,18,12,1,1,0,1,0,0,0,0,1057,-3.18424,55.9577508,93.294677734375,3.478,0,17491,386
1539847659341,2.591914,4.14372,10.928691,14.400001,51.7,449,261,139,95,59,46,19,10,2,2,1,2,1,0,0,0,1086,-3.1848882,55.9574356,100.22930908203125,4.513,0,17668,386
1539847696971,3.2657592,4.922127,11.732388,14.2,52.3,531,345,172,106,41,32,25,6,3,0,1,1,1,0,1,0,1265,-3.1854476,55.9571074,103.6285400390625,4.394,0,17068,386
1539847733951,3.457476,5.1851106,10.880816,14.1,52.100002,617,364,152,133,44,30,21,15,0,3,3,0,0,1,0,0,1383,-3.1858406,55.9566153,101.6087646484375,4.559,0,16596,386
1539847770282,3.0403478,4.6760902,10.790074,13.900001,52.8,527,310,132,122,50,18,27,10,5,2,1,1,1,0,0,0,1206,-3.1862889,55.9562372,106.1827392578125,4.421,1,17814,386
1539847807897,3.0708153,4.696168,9.736774,13.8,53.0,551,281,153,105,58,30,21,7,3,2,1,2,0,0,0,0,1214,-3.1865557,55.955803,103.656982421875,3.825,0,17071,386
1539847844885,3.1071002,4.9924827,13.21207,13.6,53.9,482,289,190,95,55,53,26,11,1,2,2,1,0,1,1,0,1209,-3.186729,55.9554876,120.767578125,10.366,0,17352,386
1539847881868,3.1135607,5.1858273,12.21494,13.6,54.100002,481,302,168,141,67,45,31,13,6,4,2,2,0,0,0,0,1262,-3.1869049,55.9549214,117.25762939453125,7.897,0,17491,385
1539847918845,2.8270004,4.572411,12.480958,13.400001,54.5,426,287,151,112,47,43,30,7,3,2,1,1,1,1,0,0,1112,-3.1872189,55.9545006,114.7984619140625,3.975,1,14635,385
1539847955824,3.43237,5.1538653,13.233831,13.2,55.100002,699,298,147,108,54,44,28,6,0,2,2,1,2,0,0,0,1391,-3.1876285,55.9541229,111.867919921875,3.67,0,14486,386
1539847992801,2.7853878,4.346423,9.589783,13.1,56.100002,461,279,154,98,44,28,22,11,4,2,0,1,1,0,0,0,1105,-3.188323,55.9538253,119.84228515625,3.86,0,15294,385
1539848029780,3.0987499,4.7147985,12.119733,13.0,55.8,534,291,171,104,49,36,25,1,2,1,0,2,0,1,0,1,1218,-3.1882668,55.953487,115.54180908203125,3.676,0,13106,385
1539848066760,3.9179823,5.882018,38.03804,13.0,56.8,783,362,169,122,58,37,26,13,1,6,11,8,1,2,1,2,1602,-3.1883037,55.9533965,118.4544677734375,4.927,0,6256,385
