phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539795365423,1.548478,2.3895924,4.937719,19.2,35.9,284,137,92,51,27,13,11,3,5,1,0,1,0,0,0,0,625,-3.1848087,55.9575091,103.0623779296875,3.524,0,14588,391
1539795402401,1.6350992,2.5847526,6.141152,19.0,36.600002,342,157,81,53,23,26,20,5,5,2,0,0,1,0,0,0,715,-3.1841587,55.9577313,98.42718505859375,3.228,0,13843,391
1539795440039,1.4627061,2.2528763,5.995308,18.9,37.100002,307,147,62,54,22,14,16,6,2,2,2,1,0,0,0,0,635,-3.183478,55.9578734,97.47705078125,3.85,0,16121,391
1539795477652,1.5141399,2.2440908,3.9860516,18.6,37.9,315,137,68,47,27,10,15,2,1,0,0,1,0,0,0,0,623,-3.1839811,55.9581871,95.4097900390625,3.487,0,15226,391
1539795513987,2.7808945,3.6128306,6.9292855,18.5,38.4,691,257,96,51,16,16,5,3,1,1,0,2,0,0,0,0,1139,-3.1834825,55.9585482,99.55731201171875,3.817,0,14819,391
1539795550314,1.6041477,2.3632479,3.0515165,18.4,38.7,295,158,86,52,27,14,9,0,2,1,0,0,0,0,0,0,644,-3.1832656,55.9589741,95.41302490234375,3.486,0,14536,390
1539795587298,1.3860064,2.06998,4.9075723,18.4,38.100002,274,122,65,53,24,12,8,2,1,2,0,0,0,0,1,0,564,-3.1830243,55.9593681,88.50958251953125,3.0,0,13120,391
1539795624922,1.2813641,2.054398,3.2344983,17.5,39.7,211,120,79,47,22,20,10,5,2,0,1,0,0,0,0,0,517,-3.1825398,55.9597483,94.39605712890625,3.744,0,15421,391
1539795661902,6.669169,8.341336,9.479261,17.5,40.7,1791,600,182,82,40,22,17,5,1,0,1,0,0,0,0,0,2741,-3.1821149,55.9601602,89.3035888671875,3.607,0,15156,391
1539795700169,1.3655659,2.2115855,5.7956104,17.300001,41.2,231,128,79,52,29,23,10,5,1,4,0,0,0,0,1,0,563,-3.1816081,55.9605179,88.0472412109375,3.725,0,15670,391
1539795735862,3.4108298,4.332955,5.289033,16.9,41.7,1133,186,79,57,28,16,17,4,0,0,1,0,0,0,0,0,1521,-3.1811721,55.9609236,90.26873779296875,4.436,0,16526,391
1539795773487,1.4821556,2.4027956,7.7657228,15.900001,44.3,262,147,83,75,22,21,15,5,3,3,0,0,1,0,1,0,638,-3.1805923,55.9613127,91.1376953125,3.578,0,16807,390
1539795811115,1.4363903,2.2174802,2.8219082,16.5,43.600002,252,136,80,58,16,10,14,5,2,0,0,0,0,0,0,0,573,-3.1800938,55.961662,85.3787841796875,4.201,0,16030,390
1539795848759,1.5746293,2.3399088,5.998359,16.2,43.9,274,161,80,51,26,16,8,4,0,0,0,1,1,0,0,0,622,-3.1796019,55.9620395,79.1148681640625,4.524,0,14386,391
1539795885722,1.4998442,2.2421246,4.541097,16.5,41.600002,295,144,75,46,19,11,15,5,0,0,1,1,0,0,0,0,612,-3.1792519,55.9623391,76.2801513671875,7.895,0,10982,390
1539795922700,1.9651674,2.7780325,2.9597595,16.800001,40.9,399,181,92,58,20,17,10,1,0,0,0,0,0,0,0,0,778,-3.1791334,55.9626195,76.55853271484375,4.568,0,10216,390
1539795960328,1.4344068,2.2313168,5.2484226,16.9,40.7,247,133,79,57,26,12,11,3,3,1,0,0,0,1,0,0,573,-3.1785267,55.9627674,82.1602783203125,4.658,0,11720,390
1539795997315,1.1621349,1.7682205,2.2059536,16.800001,40.100002,213,107,55,36,24,16,6,2,2,0,0,0,0,0,0,0,461,-3.1782699,55.9631926,81.18353271484375,3.748,0,15315,391
1539796034285,1.2837992,1.9856757,7.53065,16.800001,41.7,197,120,81,41,21,11,6,4,2,1,2,1,0,1,0,0,488,-3.177969,55.9633523,75.9012451171875,6.544,0,10597,390
1539796071253,1.4101437,2.0691912,2.8652384,16.800001,41.8,261,130,61,46,13,13,5,6,1,1,0,0,0,0,0,0,537,-3.1779545,55.9634289,74.44775390625,14.578,0,4728,390
1539796105650,3.896801,4.8376207,8.229088,16.800001,44.3,1008,329,102,48,10,10,10,2,1,1,1,0,1,0,0,0,1523,-3.177855,55.9633948,75.94305419921875,7.382,0,8520,390
1539796141979,3.461792,4.142217,7.8441124,17.0,46.3,949,305,82,24,11,3,3,3,1,0,0,1,1,0,0,0,1383,-3.1778417,55.9633428,81.82183837890625,7.118,0,4118,390
1539806577833,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1777146,55.9633469,89.5321044921875,6.695,0,1550,0
1539806607025,20.308298,23.742878,42.57289,20.0,61.600002,4788,1187,257,123,29,26,18,5,3,1,3,1,3,1,1,0,6446,-3.1777077,55.9633441,89.58880615234375,6.106,0,1502,391
1539806643355,21.44299,25.255535,38.483513,20.2,59.600002,6290,1810,400,164,48,33,27,7,2,1,1,4,1,1,1,0,8790,-3.1777163,55.9633474,89.56689453125,3.0,0,2245,390
1539806681625,20.109814,24.023758,59.97735,20.300001,60.0,6122,1800,451,165,55,37,33,10,6,2,2,11,4,3,2,1,8704,-3.1777167,55.9633472,89.515380859375,5.523,0,4297,390
1539806717317,20.446898,24.646746,55.525177,20.4,60.5,6100,2061,463,197,55,48,37,14,4,7,6,5,2,5,1,2,9007,-3.1777164,55.963347,89.4000244140625,6.243,0,4096,390
1539806753649,20.295954,24.20898,37.402645,20.6,60.5,6138,1897,469,174,68,31,33,6,2,2,2,1,2,2,1,0,8828,-3.1777179,55.963346,89.12646484375,5.989,0,6730,390
1539806789975,19.963081,23.763557,39.539303,20.6,60.8,6179,1881,448,172,56,29,34,9,2,4,2,4,3,1,0,0,8824,-3.1777191,55.9633462,86.3118896484375,6.373,0,2370,390
1539806826313,19.951769,23.816328,33.178226,20.7,60.600002,6131,1902,463,192,46,39,29,10,3,3,1,1,2,1,0,0,8823,-3.177721,55.9633472,88.9017333984375,5.941,0,1378,389
1539806862636,20.70096,24.635971,36.558273,20.7,60.5,6409,1982,503,182,59,31,27,10,2,1,0,0,3,2,0,1,9212,-3.1777239,55.9633466,88.7200927734375,5.935,0,1375,390
1539806898965,19.407393,23.045021,40.205925,20.800001,60.5,6009,1878,407,195,42,36,27,9,2,2,3,3,2,1,1,2,8619,-3.177727,55.9633472,88.38916015625,6.447,0,3356,390
1539806934646,19.294945,22.83626,34.3963,20.800001,60.5,5933,1904,370,192,38,31,22,11,6,4,1,1,1,1,2,0,8517,-3.1777275,55.963346,88.46759033203125,5.944,0,2060,389
1539806971625,19.503048,23.144121,44.74863,20.9,60.5,6236,1873,435,173,54,26,29,8,4,3,8,8,2,1,0,0,8860,-3.1777269,55.963345,88.52838134765625,5.989,0,3261,389
1539807009901,18.942387,22.484674,30.123705,20.9,60.7,6200,1918,402,205,48,46,28,6,3,1,1,2,1,1,0,0,8862,-3.1777288,55.9633442,88.42333984375,5.935,0,1638,389
1539807046880,19.344553,22.817698,35.17861,21.0,60.600002,6249,1863,426,190,43,29,18,6,2,4,4,4,0,1,1,0,8840,-3.1777306,55.9633441,87.8382568359375,6.357,0,5709,389
1539807082561,18.583532,22.064552,30.049074,21.1,60.600002,5896,1884,405,178,48,35,24,9,3,4,2,1,2,0,0,0,8491,-3.1777321,55.9633441,87.871826171875,6.346,0,686,389
1539807119576,19.513027,23.097055,28.632185,21.2,60.600002,6470,1845,418,189,53,44,29,9,1,0,1,2,1,0,0,0,9062,-3.1777338,55.9633433,87.7353515625,5.942,0,879,389
1539807158461,18.96998,22.38701,32.589115,21.2,61.100002,6482,1978,405,212,47,22,24,12,4,2,2,0,1,0,2,2,9195,-3.177734,55.9633433,87.69036865234375,5.982,0,3353,389
1539807198037,19.002369,22.508112,30.687181,21.300001,60.7,6498,1937,421,218,54,32,28,8,2,3,0,3,0,1,0,1,9206,-3.1777341,55.9633431,87.60528564453125,5.935,0,610,389
1539807236964,19.077972,22.49274,30.258682,21.4,60.8,6617,1903,416,189,54,29,24,11,5,1,0,1,2,1,0,0,9253,-3.1777347,55.9633443,87.44384765625,5.934,0,4886,389
1539807275889,18.956928,22.358234,28.144184,21.5,60.600002,6541,1863,411,181,45,37,28,7,6,0,1,2,1,0,0,0,9123,-3.1777343,55.963344,87.41064453125,5.934,0,1058,389
1539807314187,18.698618,22.031927,37.896572,21.5,60.5,6481,1817,405,167,55,41,23,8,3,2,0,4,2,1,2,1,9012,-3.1777348,55.9633445,87.1988525390625,6.317,0,5310,388
1539807353741,18.59467,21.798136,31.055399,21.6,60.4,6554,1802,391,165,34,40,20,10,2,4,2,1,2,1,0,0,9028,-3.1777349,55.9633457,86.904296875,5.94,0,2670,388
1539807390718,18.411022,21.591635,22.817034,21.7,60.3,6121,1768,366,173,37,31,21,8,1,2,0,0,0,0,0,0,8528,-3.1777366,55.9633474,86.61151123046875,5.935,0,1157,388
1539807428344,18.105091,21.291431,35.665024,21.7,60.2,6090,1713,367,180,42,33,20,9,1,2,2,3,1,2,1,1,8467,-3.1777386,55.9633488,86.34228515625,5.934,0,1743,388
1539807465974,18.696533,21.947758,38.583126,21.800001,60.100002,6251,1724,362,173,39,31,26,7,2,3,1,5,3,0,0,2,8629,-3.1777397,55.9633497,86.1357421875,7.692,0,8244,388
1539807502955,22.391544,26.269054,37.852623,21.800001,59.7,7288,2153,437,206,49,36,25,5,4,3,1,1,1,1,0,3,10213,-3.1777705,55.9633675,86.53033447265625,7.546,0,6017,388
1539807539283,20.542753,24.0208,24.929226,21.9,59.600002,6741,1878,420,187,40,35,21,2,0,0,1,0,0,0,0,0,9325,-3.1778076,55.9633965,88.93817138671875,8.044,0,6,388
1539807575611,20.278353,23.740917,27.139753,21.9,59.3,6665,1831,388,186,35,39,23,4,3,2,1,0,0,0,0,1,9178,-3.1778113,55.9633998,88.8660888671875,7.346,0,5,388
1539807612590,19.652195,22.91319,28.411224,21.9,59.0,6689,1757,374,153,34,44,19,7,2,3,0,2,0,0,0,1,9085,-3.1778121,55.9633992,88.784912109375,7.385,0,2,388
1539807650217,20.924976,24.4699,32.98578,21.9,58.8,6981,2036,392,187,37,40,27,5,2,1,2,0,2,0,0,2,9714,-3.1778129,55.9633987,88.61688232421875,8.046,0,1,388
1539807687846,19.759504,23.101664,28.452433,21.9,58.7,6650,1881,379,156,40,27,27,9,3,3,1,1,1,0,0,0,9178,-3.1778133,55.963398,88.4683837890625,7.71,0,4,388
1539807724826,19.309526,22.590256,34.78406,21.9,58.5,6501,1784,397,175,36,23,21,8,2,2,1,3,1,1,1,1,8957,-3.1778849,55.9634074,90.267822265625,7.502,0,5,388
1539807762450,19.180305,22.445862,35.796097,21.9,58.3,6411,1755,396,179,25,39,17,4,4,0,1,1,2,3,1,0,8838,-3.1779383,55.9633944,89.3621826171875,7.408,0,9,388
1539807798172,17.971588,20.79245,26.006771,21.9,58.2,5942,1575,295,136,27,28,19,5,0,1,0,1,0,0,1,1,8031,-3.1779696,55.9634026,85.36669921875,6.963,0,2,387
1539807833166,18.195332,21.581623,28.291615,21.9,58.100002,5747,1567,378,173,43,37,29,6,2,3,2,0,0,2,0,0,7989,-3.1778693,55.9633987,82.35748291015625,8.068,0,4,387
1539807868846,18.37305,21.288658,26.69364,21.9,57.9,5969,1642,306,152,30,20,21,1,1,2,1,3,0,0,0,0,8148,-3.1777836,55.9633924,80.352294921875,7.346,0,3,387
1539807904529,18.076044,21.124016,26.026398,21.9,57.8,5782,1612,330,157,31,25,21,4,1,5,2,0,0,0,1,0,7971,-3.1778435,55.9634044,86.11279296875,5.995,0,8,388
1539807941495,18.294495,21.284113,25.032913,21.9,57.8,6135,1598,352,156,38,20,17,6,2,0,0,1,1,0,0,0,8326,-3.1779181,55.9634029,92.49945068359375,6.34,0,6,387
