phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539165986526,1.525827,3.4609158,108.97458,22.6,52.2,191,86,54,45,24,18,48,14,7,13,10,14,12,1,3,5,545,-3.1872355,55.9445617,164.7939453125,3.0,0,12305,380
1539166023504,1.0557158,1.8886884,30.285116,22.5,51.4,199,80,54,30,15,16,17,12,2,5,5,4,4,2,1,1,447,-3.1875611,55.9445129,147.09222412109375,4.087,0,9928,379
1539166061776,2.0208006,3.052902,21.680277,22.300001,50.600002,485,172,61,44,21,20,24,12,3,3,3,3,5,0,0,0,856,-3.1882738,55.9444331,142.875732421875,3.692,1,17593,379
1539166098110,1.1416374,1.9429901,7.8711114,22.1,50.0,221,88,69,43,15,18,17,5,5,4,0,0,0,1,0,1,487,-3.189075,55.9443232,139.03448486328125,3.0,0,14287,379
1539166135736,1.2265407,2.0309892,9.115443,21.9,49.8,264,103,66,44,22,14,17,8,7,0,1,1,2,0,0,0,549,-3.1899465,55.9441866,139.5069580078125,3.0,2,15922,379
1539166174015,1.5295532,3.0056906,14.5782995,21.800001,49.600002,280,143,87,52,32,51,37,15,10,12,1,1,0,1,1,0,723,-3.1907096,55.9440386,138.7701416015625,3.0,3,17745,379
1539166211638,1.2982645,2.3050616,10.993395,21.7,49.600002,230,127,75,57,28,34,17,11,5,2,1,2,1,0,1,0,591,-3.1914167,55.9439187,142.72979736328125,4.406,2,17966,379
1539166247971,0.9681123,1.5617372,3.720286,21.6,49.4,190,98,48,32,13,15,17,2,1,2,2,0,0,0,0,0,420,-3.1916733,55.943595,143.12664794921875,4.78,0,16492,379
1539166285603,1.0104022,1.7774482,7.3588715,21.5,49.2,197,90,55,46,23,25,14,5,6,2,0,0,1,1,0,0,465,-3.1926195,55.9436913,168.17486572265625,6.563,0,15428,379
1539166322572,0.9959551,1.6587753,4.5823164,21.300001,49.100002,196,91,47,26,29,26,13,1,3,1,0,0,1,0,0,0,434,-3.1935366,55.9436138,166.3145751953125,7.166,0,15112,379
1539166357606,1.2322646,2.0308158,8.232701,21.2,48.9,268,100,57,32,21,20,19,7,1,5,2,2,0,0,0,0,534,-3.1944007,55.943482,155.80609130859375,4.529,0,14574,378
1539166395235,1.3274146,2.4376872,7.8303747,21.1,48.9,230,128,69,52,40,27,32,11,2,1,0,3,0,0,0,0,595,-3.1952164,55.9434681,172.05816650390625,6.799,0,14439,378
1539166431566,1.3623418,2.6149313,11.174606,20.9,48.7,256,125,73,42,32,31,35,14,7,9,4,0,0,0,0,1,629,-3.1960319,55.9434832,190.2646484375,6.948,0,14697,378
1539166467247,1.126191,1.8998024,2.5010986,20.800001,48.7,246,91,56,36,22,17,24,9,0,0,0,0,0,0,0,0,501,-3.1967817,55.9433512,169.68505859375,6.806,0,14214,378
