phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539530001462,1.2241662,2.0347736,8.008385,17.7,39.7,195,98,73,36,24,22,11,6,2,0,1,2,0,0,0,1,471,-3.1934595,55.9498792,139.0123291015625,4.897,0,17105,384
1539530037142,1.0559951,1.6656563,8.546765,17.5,40.0,219,81,44,35,21,17,12,1,2,0,0,0,2,1,0,0,435,-3.194375,55.9499647,135.21966552734375,3.554,0,16660,384
1539530075411,1.2109536,1.9145242,9.001969,17.4,40.2,254,91,58,30,27,14,16,2,1,2,2,2,0,0,1,0,500,-3.1948745,55.9500143,129.93023681640625,3.515,3,9194,384
1539530111102,1.0829831,1.8342848,5.814208,17.2,40.8,202,98,51,34,27,17,16,6,3,2,1,0,0,0,1,0,458,-3.1951522,55.9502152,126.3455810546875,3.521,41,15045,384
1539530148727,1.18089,2.1806412,6.624119,17.2,41.2,224,81,71,56,31,33,22,7,1,4,1,0,0,0,1,0,532,-3.1958803,55.9504133,122.9443359375,3.666,32,23010,384
1539530186354,1.1627067,1.8825887,7.334905,17.2,41.600002,220,94,62,41,27,15,13,4,2,0,0,2,0,1,0,0,481,-3.1962334,55.9508767,120.518798828125,3.545,20,20448,384
1539530223334,1.0385511,1.6379462,10.605766,17.2,42.100002,218,92,40,39,10,14,15,3,1,2,0,3,1,0,0,1,439,-3.1965105,55.9513021,120.7418212890625,3.446,47,16646,384
1539530260312,1.509026,2.3552299,7.5838428,17.300001,42.100002,312,110,80,46,27,13,16,5,1,2,2,2,0,0,0,0,616,-3.1967639,55.9516914,120.03192138671875,3.22,32,16077,384
1539530297960,2.268781,3.0011878,9.2351055,17.300001,42.3,630,164,62,39,29,12,6,4,2,3,1,0,1,1,0,0,954,-3.1971117,55.9519698,120.431640625,3.0,25,10978,384
1539530336214,1.7208352,2.5109992,8.942285,17.2,42.3,450,109,67,51,19,19,13,3,4,1,0,1,1,0,1,0,739,-3.1977481,55.9519583,120.19427490234375,3.148,10,15207,384
1539530373195,1.5825808,2.442359,6.1937795,17.2,42.4,369,117,69,46,26,17,16,5,6,0,2,1,0,0,0,0,674,-3.1985671,55.9518729,138.6419677734375,5.505,11,14327,384
1539530410174,1.4636252,2.0619218,4.844238,17.1,42.3,342,113,56,44,15,11,6,2,2,1,1,1,0,0,0,0,594,-3.1991468,55.9516423,133.59014892578125,4.931,3,14943,384
1539530447147,1.1902424,1.8999017,10.851759,17.0,43.100002,217,101,57,44,19,13,13,4,2,1,1,1,1,1,0,1,476,-3.1991287,55.9513438,111.58721923828125,3.701,12,18937,384
1539530483478,1.1140103,1.857657,10.038683,17.0,44.2,204,91,63,36,21,16,14,5,3,2,2,1,2,0,0,0,460,-3.1994725,55.9512588,112.43798828125,3.0,13,7115,384
1539530520462,1.0542037,1.5900544,6.0953126,17.0,44.2,206,89,53,38,8,8,6,3,4,1,0,1,1,0,0,0,418,-3.199474,55.9512932,111.53985595703125,4.564,0,1,384
1539530557442,1.4861517,1.9969718,2.0931945,16.9,44.0,328,130,59,35,17,8,3,1,0,0,0,0,0,0,0,0,581,-3.1994716,55.9512969,111.50921630859375,4.466,0,0,384
1539530594420,1.0435116,1.6010137,3.9521563,16.9,44.5,224,86,50,38,13,13,9,6,0,0,0,0,1,0,0,0,440,-3.1994941,55.9512727,113.16912841796875,3.0,0,0,383
1539530631433,1.0124232,1.592474,2.219128,16.800001,45.0,193,81,63,39,17,15,8,2,1,1,0,0,0,0,0,0,420,-3.1994937,55.9512849,110.7550048828125,3.0,0,0,384
1539530669027,1.1115912,1.6917355,1.9066247,16.800001,45.2,230,100,56,48,18,10,12,2,0,0,0,0,0,0,0,0,476,-3.1994948,55.9512857,110.7203369140625,3.328,1,1,384
1539530706006,1.1308024,1.678794,1.9616772,16.800001,45.7,252,104,52,38,13,10,12,4,0,0,0,0,0,0,0,0,485,-3.1994952,55.9512855,110.78173828125,3.528,0,0,384
1539530742984,1.1708926,1.7100186,2.1228976,16.7,45.4,282,95,53,32,14,13,11,1,2,0,0,0,0,0,0,0,503,-3.1994956,55.9512854,110.79510498046875,3.073,0,0,383
1539530778663,1.0409359,1.6224086,6.5261583,16.7,45.600002,219,80,54,38,16,16,8,2,1,2,2,2,0,0,0,0,440,-3.1994973,55.9513584,116.82781982421875,5.415,92,12172,383
1539530814996,1.249319,1.9917281,11.077465,17.1,45.5,271,108,51,33,18,16,19,3,4,3,2,2,0,0,0,2,532,-3.1997818,55.9513833,118.95501708984375,6.628,14,13613,383
1539530851973,1.1545764,1.8688656,6.5574346,17.0,45.100002,222,107,53,43,21,18,17,4,0,1,1,1,1,0,0,0,489,-3.2007036,55.9512773,120.97705078125,5.715,10,13554,383
1539530889589,2.028046,2.7439194,3.567234,17.0,44.600002,512,140,68,47,22,11,11,0,0,2,0,0,0,0,0,0,813,-3.2014662,55.9512835,118.04132080078125,7.709,9,14637,383
1539530924633,11.061698,12.849281,15.65837,17.0,44.4,3504,811,199,72,14,17,11,3,2,1,1,1,0,0,0,0,4636,-3.2021835,55.9511055,121.95697021484375,8.755,12,13658,383
1539530961614,1.2284796,2.056027,4.9484715,17.0,44.100002,232,108,61,40,24,19,15,8,4,2,2,0,0,0,0,0,515,-3.2028634,55.9510539,121.29327392578125,8.611,7,13239,383
1539530999236,1.5000789,2.327752,4.6373615,17.0,44.100002,342,108,62,45,23,21,9,8,4,4,0,0,0,0,0,0,626,-3.2032218,55.9509304,120.73431396484375,5.533,11,5252,383
1539531033623,12.169733,14.010166,16.587473,17.0,44.100002,3741,922,213,61,14,7,6,6,2,0,1,1,0,0,0,0,4974,-3.2032153,55.9509728,127.80401611328125,3.245,16,2231,383
1539531070603,2.3264701,3.07841,3.606962,17.1,44.2,633,186,79,44,15,12,11,4,2,0,0,0,0,0,0,0,986,-3.2032405,55.9509637,130.32183837890625,3.0,10,258,383
1539531107578,1.6526122,2.4058192,12.040985,17.300001,44.2,407,132,64,44,19,14,12,5,2,4,2,2,0,1,1,0,709,-3.2032347,55.9509946,130.851318359375,4.187,12,2538,383
1539531144596,1.9352002,2.7908657,18.477598,17.4,44.3,478,163,83,61,12,17,12,6,4,2,2,3,1,2,1,1,848,-3.203207,55.9509845,125.20391845703125,3.334,8,4213,383
1539531181537,1.9805102,2.7431705,4.328634,17.5,43.9,493,174,73,54,14,18,11,4,1,0,2,0,0,0,0,0,844,-3.203192,55.951027,122.135986328125,3.439,10,118,383
1539531218520,2.6404283,3.5685074,6.35386,17.6,43.5,717,222,89,63,25,14,17,3,2,1,0,0,1,0,0,0,1154,-3.2032165,55.9509884,134.78375244140625,3.0,8,141,383
1539531255498,1.6254011,2.3241313,6.297224,17.7,43.100002,406,127,71,51,16,13,10,6,1,0,0,0,1,0,0,1,703,-3.2032278,55.9510009,130.680419921875,4.636,13,208,383
1539531292477,1.2714546,1.8447422,4.594642,17.7,43.100002,294,122,46,42,14,8,13,4,0,1,1,0,0,0,0,1,546,-3.2032493,55.9509972,120.94757080078125,4.067,13,77,383
1539531328806,1.1921437,1.7654591,3.3962634,17.800001,43.3,281,105,47,41,16,11,12,1,2,2,1,0,0,0,0,0,519,-3.20325,55.9509969,120.68096923828125,4.572,15,72,382
1539531364489,1.0950238,1.7168375,4.5003767,17.9,43.100002,227,93,54,34,18,11,10,7,3,0,0,0,1,0,0,0,458,-3.2032364,55.9509785,120.29541015625,3.0,14,54,383
1539531400171,1.2057291,1.7975903,5.4431667,18.0,42.600002,258,110,57,22,16,13,11,3,3,1,0,2,0,0,0,0,496,-3.2031983,55.9509752,122.906005859375,3.0,13,111,383
1539531436499,1.2227976,1.7766817,4.173358,18.1,42.7,293,97,55,32,14,11,10,4,1,0,0,0,0,1,0,0,518,-3.2031983,55.9509707,119.24993896484375,3.772,14,101,382
1539531473480,1.3774207,1.9524893,5.7490587,18.1,42.7,338,116,62,28,13,13,9,2,2,1,3,1,0,0,0,0,588,-3.2031962,55.9509705,119.746826171875,3.105,12,95,382
1539531509808,1.6046885,2.2182453,3.462583,18.2,42.100002,409,135,53,47,11,12,11,2,1,1,1,0,0,0,0,0,683,-3.2032486,55.9509956,136.6890869140625,4.982,12,67,382
1539531545489,1.6066431,2.2537928,2.8689744,18.2,41.9,377,130,64,57,17,12,6,2,1,1,0,0,0,0,0,0,667,-3.2031095,55.9509715,139.91796875,6.017,9,46,382
1539531584402,1.9859215,2.816633,6.101284,18.300001,41.7,528,165,65,43,22,22,11,7,4,2,3,0,0,0,0,0,872,-3.2031146,55.95096,136.2357177734375,6.163,11,67,382
1539531620088,1.5017984,2.2056081,4.0675144,18.2,41.7,395,118,55,58,13,13,11,7,2,4,0,0,0,0,0,0,676,-3.20318,55.9509883,129.3778076171875,7.106,11,58,382
1539531656424,1.4081261,2.0660062,9.899167,18.300001,41.600002,314,127,50,38,15,12,14,3,3,0,1,2,0,0,2,0,581,-3.2032414,55.9509629,125.53955078125,3.0,9,2893,382
1539531691457,1.7341347,2.3958893,14.835914,18.2,40.9,475,127,53,33,19,10,6,10,2,2,1,2,3,0,0,1,744,-3.2032807,55.9509616,124.02496337890625,3.5,2,3893,382
1539531727141,1.5132941,2.1401424,20.722652,18.300001,42.7,409,120,45,22,12,10,14,5,6,0,1,3,3,0,1,3,654,-3.1995779,55.951619,120.9635009765625,7.504,0,2573,382
1539531762819,1.1625931,1.5337571,3.0697956,18.5,43.2,305,90,33,19,3,7,6,1,1,2,1,0,0,0,0,0,468,-3.1949212,55.9524538,106.1884765625,17.152,0,2213,382
1539531799150,1.1210222,1.5035516,4.308916,18.800001,43.9,296,87,36,22,2,7,3,4,1,2,3,0,0,0,0,0,463,-3.194845,55.9524957,105.57708740234375,4.95,0,237,381
1539531834831,1.2911685,1.7126267,4.2264743,19.1,43.8,358,100,39,11,9,13,9,1,0,1,0,0,0,1,0,0,542,-3.1949332,55.952512,104.9521484375,5.709,0,69,382
1539531870515,1.540582,1.9957893,3.4144187,19.300001,43.8,422,128,43,18,4,11,8,3,0,0,2,0,0,0,0,0,639,-3.1949195,55.9525357,107.81268310546875,6.268,0,261,382
1539531906194,1.5269119,2.0994666,3.0501835,19.6,44.0,403,135,41,20,12,9,12,5,5,0,0,0,0,0,0,0,642,-3.1943959,55.9526114,110.683349609375,7.61,1,479,381
1539531943174,1.5032519,1.9983535,2.461231,19.800001,44.0,404,126,50,22,5,10,9,3,2,0,0,0,0,0,0,0,631,-3.1943601,55.9525835,110.5400390625,7.089,0,2,382
1539531978898,1.4790925,1.8838888,5.371585,20.0,44.0,414,114,45,19,6,7,4,2,1,0,2,0,0,1,0,0,615,-3.1920796,55.9530004,102.6495361328125,11.792,1,1279,381
1539532014538,1.3509103,1.8162775,2.3583143,20.2,43.600002,374,109,36,24,7,7,9,5,2,0,0,0,0,0,0,0,573,-3.1896347,55.9533122,114.33917236328125,15.154,1,1205,381
1539532050217,1.5677153,2.078229,4.2630906,20.5,43.7,429,120,49,27,11,9,4,5,2,1,0,1,0,0,0,0,658,-3.1894263,55.9531856,123.03448486328125,12.864,1,499,381
1539532085952,1.4277544,1.8380505,4.032882,20.7,43.4,396,126,32,17,10,6,7,3,0,2,0,1,0,0,0,0,600,-3.1879708,55.9513001,130.0107421875,8.977,2,1318,381
1539532121580,1.4095801,1.8110088,3.7221203,21.0,42.9,396,106,42,18,9,9,4,1,1,1,0,1,0,0,0,0,588,-3.18792,55.9512719,129.21856689453125,8.956,0,16,381
1539532157903,1.7189016,2.1473305,4.321534,21.2,42.8,490,138,43,19,5,9,6,2,0,0,0,0,1,0,0,0,713,-3.1874185,55.9500902,132.904052734375,9.635,0,1067,381
1539532193590,1.5123916,1.8916925,3.7567468,21.4,42.5,446,126,33,27,2,10,1,4,1,0,0,0,0,0,0,1,651,-3.1868634,55.9490959,133.4117431640625,13.787,0,488,381
1539532229921,1.4448639,1.920296,9.96058,21.6,42.2,391,118,58,18,8,4,9,5,0,0,1,0,2,0,1,1,616,-3.186801,55.9487758,124.00262451171875,6.174,0,165,381
1539532266249,1.5996103,2.0230076,3.8706284,21.800001,42.0,458,138,48,18,7,5,7,1,1,1,0,1,0,0,0,0,685,-3.18673,55.9485652,135.1810302734375,7.674,0,463,381
1539532302582,1.4398663,1.8708286,3.3748224,22.0,42.0,416,108,42,28,10,5,8,2,0,0,0,1,0,0,0,0,620,-3.1868152,55.9484663,136.9056396484375,6.172,0,50,381
1539532338910,1.6851846,2.2284667,3.929214,22.2,41.7,449,143,60,33,7,9,6,5,1,0,0,1,0,0,0,0,714,-3.1868221,55.9484647,136.631591796875,6.558,0,253,381
1539532377849,1.8217281,2.3981616,9.38642,22.4,41.2,474,167,69,23,12,6,8,4,1,1,2,1,1,1,0,0,770,-3.186804,55.9483201,135.2757568359375,11.792,0,236,381
1539532413531,1.4814374,1.9717038,7.4293213,22.6,41.0,382,139,51,26,9,6,4,8,0,1,0,1,0,1,0,1,629,-3.1849622,55.9459935,135.03460693359375,4.502,0,3993,380
1539532450499,2.1226902,2.908911,10.226579,22.7,40.0,618,154,71,29,19,19,11,7,3,3,4,1,1,0,0,0,940,-3.1842663,55.9454457,132.03338623046875,5.839,0,7801,381
1539532486827,1.378311,1.9303243,4.3441806,22.7,36.0,314,125,62,27,17,11,8,2,0,1,1,1,0,0,0,0,569,-3.1845278,55.9449815,136.58935546875,3.671,4,15065,380
1539532525750,1.1347505,1.6609422,5.2440276,22.300001,35.0,277,98,52,26,15,8,15,2,1,0,0,1,0,1,0,0,496,-3.1851313,55.9446862,132.156982421875,3.841,4,12300,380
1539532564677,1.1196253,1.6660286,3.8509557,21.800001,35.2,281,82,52,38,13,10,15,2,0,0,0,0,1,0,0,0,494,-3.1855131,55.9444393,133.09326171875,5.794,5,12157,380
1539532603602,1.261682,2.038845,8.749402,21.4,34.4,267,103,73,35,20,13,19,8,3,0,1,1,1,1,0,0,545,-3.1861268,55.9443282,140.649658203125,7.627,5,12588,380
1539532643168,0.8631805,1.3347461,5.805413,20.9,35.4,214,70,44,20,8,9,11,3,3,3,3,1,0,0,0,0,389,-3.1863115,55.9443496,138.46392822265625,17.818,0,7552,380
