phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1541079008262,1.0538385,1.835474,54.500065,19.4,54.8,245,80,48,31,20,20,12,8,3,8,11,12,6,3,2,3,512,-3.1839406,55.9434331,142.9119873046875,3.787,0,15201,353
1541079044592,1.1762848,1.8877295,47.771233,19.4,54.8,279,103,47,26,12,12,12,13,3,6,3,6,10,4,2,1,539,-3.1835651,55.9437459,147.1270751953125,3.584,0,16123,353
1541079081558,1.3555955,2.1658201,43.78901,19.4,54.8,304,129,54,36,14,16,11,8,8,5,7,17,1,4,1,0,615,-3.1837555,55.944283,150.34283447265625,3.0,0,14690,353
1541079118550,1.444456,2.1936092,35.21968,19.4,55.100002,335,142,60,36,8,12,12,7,4,6,11,11,4,1,0,0,649,-3.1840581,55.9448653,139.8267822265625,4.862,0,18024,353
1541079155527,1.504721,2.2386854,16.524878,19.300001,55.100002,336,152,60,43,6,16,13,6,3,5,3,2,3,0,1,0,649,-3.1842044,55.945045,146.2718505859375,3.634,0,6105,353
1541079191856,2.504248,3.6618645,44.94847,19.300001,54.9,576,232,105,64,27,19,13,8,4,9,8,12,3,4,0,2,1086,-3.1836246,55.9454313,145.74566650390625,4.946,0,17716,353
1541079228835,2.4898875,3.5008976,17.264093,19.300001,55.8,607,242,82,54,20,13,14,16,2,3,2,4,1,0,1,1,1062,-3.1827013,55.9457751,140.502197265625,3.575,0,17702,353
1541079265167,2.8687327,4.1048446,30.656685,19.300001,56.100002,637,273,122,72,25,20,15,5,5,6,10,6,2,2,1,0,1201,-3.1817093,55.9458228,137.16351318359375,3.883,0,17843,353
1541079300846,3.2019491,4.540187,29.35197,19.300001,56.100002,690,303,144,68,27,16,18,13,2,2,5,5,1,4,1,1,1300,-3.1807195,55.9457971,131.10516357421875,3.655,0,19547,353
1541079337822,2.9025311,4.2250915,38.15086,19.300001,56.5,635,272,119,70,42,16,19,8,3,6,9,9,4,1,1,1,1215,-3.180092,55.9454932,127.972412109375,6.619,0,16487,353
1541079372858,1.5326585,2.9922855,25.171188,19.300001,56.600002,267,134,81,52,45,44,39,14,5,4,5,6,2,1,0,1,700,-3.1799535,55.94549,127.973876953125,13.546,0,5239,353
1541079408541,0.6340727,1.2334377,9.569575,19.4,57.100002,131,49,30,22,12,13,18,6,4,4,2,2,1,0,0,0,294,-3.1799481,55.9454895,127.97503662109375,10.295,0,2356,353
1541079445514,0.55814475,1.0467585,11.8899975,19.5,57.4,126,47,18,21,8,16,13,7,3,1,0,4,0,2,0,0,266,-3.179948,55.9454895,127.97509765625,11.791,0,41,353
1541079481848,0.54590285,1.0865641,6.6093273,19.6,57.8,114,47,23,15,7,16,16,10,3,1,2,1,0,0,0,1,256,-3.1799481,55.9454897,127.97857666015625,11.506,0,36,353
1541079518826,0.57656384,1.0040727,6.736683,19.800001,58.2,139,48,18,15,4,11,18,3,2,1,0,2,1,0,0,0,262,-3.1799481,55.9454898,127.98114013671875,11.187,0,39,353
1541079555160,0.5531162,0.94744843,7.1604886,20.0,58.4,133,40,21,18,5,15,9,5,1,1,1,2,1,0,0,0,252,-3.1799483,55.9454899,127.98388671875,13.774,0,19,353
1541079591488,0.6001247,0.96644026,5.511549,20.1,58.7,145,39,26,13,8,6,12,2,1,2,0,1,0,1,0,0,256,-3.1799483,55.9454899,127.983642578125,11.678,0,7,353
1541079627167,0.44987512,0.7883098,5.0332656,20.2,58.8,107,39,12,11,10,10,12,3,1,1,0,0,0,0,1,1,208,-3.1799483,55.9454899,127.98333740234375,13.23,0,10,353
1541079662848,0.46811652,0.8724128,3.162556,20.4,59.0,101,40,20,11,7,9,14,7,0,2,2,0,0,0,0,0,213,-3.1799483,55.9454899,127.984130859375,14.926,0,9,353
1541079699180,0.54648125,0.95257354,6.0579677,20.5,59.100002,126,38,26,9,7,11,11,6,2,1,0,0,2,0,0,0,239,-3.1799484,55.9454899,127.98431396484375,12.608,0,1,352
1541079734862,0.5032754,0.88403505,3.0016766,20.6,59.100002,112,41,20,19,4,8,11,4,2,3,1,0,0,0,0,0,225,-3.1799483,55.9454899,127.9825439453125,14.614,0,10,352
1541079771178,0.49084407,0.8263547,3.6892407,20.7,59.2,111,35,29,9,4,13,8,2,2,2,0,0,0,0,1,0,216,-3.1799486,55.94549,127.98779296875,13.88,0,5,352
1541079807524,0.5157717,0.96541125,7.1614723,20.800001,59.3,110,50,24,13,8,13,13,4,5,3,2,1,1,0,0,0,247,-3.1799486,55.94549,127.98980712890625,14.659,0,1,353
1541079844503,0.5524835,0.9235836,2.9444966,20.9,59.4,113,45,31,12,8,7,8,5,3,0,0,1,0,0,0,0,233,-3.179949,55.9454903,127.9957275390625,13.373,0,10,352
1541079882127,0.5585754,0.8883357,5.954093,21.0,59.4,124,52,21,16,12,10,5,3,0,3,1,1,1,0,0,0,249,-3.1799491,55.9454903,127.99603271484375,12.615,0,2,353
1541079919756,0.47988084,0.85947984,4.807763,21.1,59.4,106,44,20,16,7,9,9,5,4,2,1,0,1,0,0,0,224,-3.1799492,55.9454903,127.99761962890625,11.183,0,8,352
1541079956733,0.55560726,0.91985637,3.8519275,21.2,59.4,130,41,30,12,8,9,12,3,1,0,1,0,0,1,0,0,248,-3.1799492,55.9454903,128.00250244140625,14.003,0,12,352
1541079993065,0.5684913,1.0138857,8.352067,21.300001,59.3,128,41,29,19,10,10,11,4,5,1,0,2,0,0,1,1,262,-3.1799494,55.9454904,128.005859375,10.56,0,3,352
1541080029395,0.51286596,0.8669573,8.293407,21.300001,59.3,126,42,19,13,8,10,10,1,2,4,3,0,2,0,0,0,240,-3.1799529,55.9454927,128.11431884765625,12.986,0,3,352
1541080067023,0.47382566,0.7886346,1.8237295,21.4,59.3,112,40,17,20,2,7,8,6,1,0,1,0,0,0,0,0,214,-3.1799552,55.9454942,128.115234375,16.752,0,2,352
1541080103355,0.5973993,0.9712176,1.4466614,21.5,59.2,133,49,28,17,6,3,12,6,1,0,0,0,0,0,0,0,255,-3.1799554,55.9454944,128.1175537109375,18.911,0,3,352
1541080140331,0.49851486,0.86987424,5.399074,21.6,59.2,121,37,22,19,7,11,6,8,1,1,3,0,1,0,0,0,237,-3.1799559,55.9454946,128.1383056640625,12.221,0,4,352
1541080177308,0.49321485,0.79920155,4.656867,21.6,59.100002,123,40,19,13,3,6,6,7,2,0,1,2,0,0,0,0,222,-3.1799673,55.9455009,128.381591796875,19.415,0,2,353
1541080212344,0.54276574,0.83816856,1.6279373,21.7,59.0,121,50,19,15,6,7,9,1,0,2,0,0,0,0,0,0,230,-3.1799711,55.9455044,128.36688232421875,12.963,0,6,352
1541080247375,0.5132506,0.8423837,4.244902,21.800001,59.0,139,32,17,11,6,4,10,5,3,0,1,0,1,0,0,0,229,-3.1799712,55.9455047,128.3704833984375,14.036,0,3,352
1541080283723,0.5384159,0.9088579,3.9906082,21.800001,58.9,119,46,20,18,10,20,6,2,1,1,1,0,0,0,1,0,245,-3.1799712,55.9455047,128.37152099609375,18.259,0,3,352
1541080319386,0.5193145,0.80843097,7.582634,21.9,58.8,112,55,16,12,4,4,5,6,3,0,0,0,2,1,0,0,220,-3.1799713,55.9455047,128.37237548828125,23.902,0,2,352
1541080355715,0.49244037,0.7985173,2.686372,21.9,58.8,102,47,23,14,10,8,5,5,0,1,0,1,0,0,0,0,216,-3.1799713,55.9455048,128.3719482421875,14.275,0,4,352
1541080390098,0.5093534,0.81744224,1.1468301,22.0,58.7,112,47,21,12,1,15,7,3,1,0,0,0,0,0,0,0,219,-3.1799713,55.9455048,128.37225341796875,10.991,0,3,352
1541080427079,0.5743388,0.89725846,3.4599526,22.0,58.600002,129,52,22,15,7,6,10,3,0,1,0,0,1,0,0,0,246,-3.1799713,55.9455048,128.371826171875,10.836,0,5,352
1541080462762,0.5614051,0.9569823,4.8635178,22.1,58.600002,125,50,20,19,6,8,10,6,2,2,1,0,0,1,0,0,250,-3.1799713,55.9455049,128.373291015625,9.903,0,11,352
1541080498443,0.4589667,0.8050999,5.401281,22.1,58.5,102,39,18,14,6,12,11,3,1,1,0,0,0,1,1,0,209,-3.1799713,55.9455049,128.373291015625,9.457,0,6,352
1541080535419,0.50570905,0.81823474,3.3533347,22.1,58.4,141,36,17,15,7,7,11,2,2,1,0,0,0,0,1,0,240,-3.1799713,55.9455049,128.37298583984375,9.071,0,3,352
1541080572399,0.47888115,0.80695385,2.9982004,22.1,58.4,143,25,19,13,7,8,16,2,0,0,0,0,1,0,0,0,234,-3.1799689,55.9455041,128.3416748046875,11.356,0,9,352
1541080608729,0.5600141,0.85323477,1.8367296,22.2,58.2,114,49,28,13,2,6,4,5,1,0,1,0,0,0,0,0,223,-3.1799687,55.9455043,128.3438720703125,9.782,0,9,352
1541080645059,0.49402544,0.82034355,5.185791,22.2,58.2,122,38,23,9,5,8,8,5,3,0,1,1,0,0,1,0,224,-3.1799694,55.9455072,128.39605712890625,11.279,0,13,352
1541094111829,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1870059,55.944487,167.63482666015625,9.193,0,13,0
1541094140367,0.35167328,0.5477493,3.0981205,24.0,38.9,67,28,4,5,4,3,4,2,1,1,0,1,0,0,0,0,120,-3.1870054,55.9444866,167.6507568359375,11.193,0,32,354
