phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1542307991240,0.97459877,1.5007446,5.0952334,24.4,39.8,244,79,38,20,9,11,13,6,3,1,2,1,0,0,0,0,427,-3.184583,55.9456398,134.31402587890625,8.611,0,3681,381
1542308026920,0.7621867,1.1129704,5.7022433,24.4,39.8,202,62,24,13,10,5,11,2,1,1,1,1,1,0,0,0,334,-3.1847384,55.9456427,138.79736328125,26.8,0,2799,380
1542308063897,1.0705628,1.8222464,18.114864,24.4,39.8,219,100,49,47,23,19,19,5,0,4,3,4,3,0,1,0,496,-3.1841968,55.9454422,135.58123779296875,8.2,0,9945,380
1542308099580,1.3427607,2.1670096,10.081818,24.5,39.8,290,114,62,38,14,23,21,4,4,2,3,1,0,0,0,2,578,-3.1838914,55.9451883,134.7880859375,6.648,0,10859,381
1542308135930,1.1140612,1.8806263,12.325551,24.5,39.8,260,94,46,37,21,19,17,9,3,4,4,3,1,0,0,0,518,-3.1837112,55.9447772,132.338623046875,5.578,0,12206,381
1542308172926,0.75683594,1.1777368,3.726341,24.5,39.7,179,69,32,15,10,10,14,2,1,1,1,1,0,0,0,0,335,-3.1837112,55.9447772,132.338623046875,5.578,0,3690,380
1542308210517,0.41418064,0.70118976,2.694503,24.5,39.5,91,48,14,7,5,5,8,5,2,3,1,0,0,0,0,0,189,-3.1837112,55.9447772,132.338623046875,5.578,0,4830,380
1542308246847,0.35593265,0.6194921,12.001477,24.5,39.4,105,28,6,6,8,6,9,3,1,2,4,3,2,0,0,0,183,-3.1824756,55.944862,142.4737548828125,38.862,0,2616,380
1542308282528,0.22044541,0.33835754,3.1289117,24.5,39.2,63,12,8,4,5,1,3,2,0,0,1,0,0,1,0,0,100,-3.1824782,55.9448641,142.5865478515625,51.027,0,3455,380
1542308318242,0.35199165,0.6121735,2.8844135,24.5,39.100002,106,20,11,8,3,8,7,4,3,1,0,1,0,0,0,0,172,-3.1824782,55.9448641,142.5865478515625,51.027,0,2912,380
1542308354574,0.3247503,0.62041014,1.5169766,24.5,39.100002,81,21,17,6,5,4,14,2,3,1,0,0,0,0,0,0,154,-3.1824782,55.9448641,142.5865478515625,51.027,0,2716,380
1542308390889,0.26994562,0.5229361,5.6974235,24.5,39.100002,68,16,12,9,6,9,5,2,4,1,1,0,1,0,0,1,135,-3.1824782,55.9448641,142.5865478515625,51.027,0,1174,380
1542308428516,0.49693263,0.84395295,6.8542852,24.5,39.100002,148,31,18,12,5,7,13,6,1,1,0,4,0,0,0,0,246,-3.1838488,55.9449183,156.56915283203125,5.248,0,4378,380
1542308467421,0.73173255,1.2968315,16.426548,24.5,39.3,206,48,28,19,12,19,13,7,3,4,8,5,1,0,0,0,373,-3.1838302,55.9445175,136.7261962890625,3.906,0,9413,380
1542308506378,1.3413167,2.2288258,19.575993,24.6,39.4,314,116,56,39,21,27,27,5,3,2,3,5,1,1,2,0,622,-3.1833651,55.9442095,135.0950927734375,4.415,0,12176,380
1542308544626,1.0426078,1.7678701,23.176605,24.6,39.4,252,90,49,24,11,22,21,7,3,5,3,5,3,1,1,1,498,-3.183338,55.9439228,132.94854736328125,3.098,0,9264,380
1542308584196,1.1660408,2.0511248,16.668564,24.7,39.3,278,106,46,28,23,27,21,10,8,5,3,6,0,1,0,0,562,-3.1839844,55.9438088,136.901611328125,6.383,0,14412,380
1542308623142,1.2611185,2.1341543,9.279855,24.7,39.2,307,101,55,32,17,15,29,7,5,8,1,1,0,0,0,1,579,-3.1847847,55.9437005,140.8837890625,4.025,0,15198,379
1542308661400,1.0978777,2.0068314,15.658244,24.7,39.2,246,97,44,47,16,21,27,14,3,4,3,3,1,1,0,1,528,-3.1848072,55.9433419,137.31396484375,8.434,0,15302,380
1542308700323,1.1016,1.9114997,17.28461,24.7,39.2,269,94,50,29,15,26,19,9,4,10,2,2,3,1,0,0,533,-3.1855603,55.943157,134.2265625,7.358,0,15518,379
1542308741181,1.2566036,2.16305,18.607347,24.7,39.100002,286,105,66,35,15,25,31,6,3,2,8,1,3,0,1,1,588,-3.1863378,55.9431515,130.5216064453125,5.46,0,15972,379
1542308776876,1.1578605,1.9083935,7.5790772,24.800001,39.0,249,100,45,36,12,15,22,7,3,2,1,1,0,1,0,0,494,-3.1870211,55.9431059,128.646484375,6.694,0,15348,379
1542308815153,1.2416666,2.1694531,18.912266,24.7,39.0,331,89,43,38,22,28,16,13,9,7,5,3,1,1,1,0,607,-3.1877263,55.9430097,122.7518310546875,8.578,0,16448,379
1542308853427,1.3277304,2.1840513,8.185614,24.7,39.0,317,96,60,38,20,28,20,8,2,2,2,1,1,0,0,0,595,-3.1885517,55.9424007,125.10791015625,5.684,0,14777,379
1542308893009,1.3600131,2.1283295,14.166865,24.800001,38.9,348,84,53,42,15,15,19,5,2,3,5,4,0,0,0,1,596,-3.1894352,55.9423683,130.56695556640625,6.097,0,15597,379
1542308932577,1.5183451,2.4557247,13.372275,24.800001,38.9,370,142,41,42,20,24,25,9,6,5,2,2,0,2,0,0,690,-3.1902644,55.9424501,130.23358154296875,4.236,0,15292,379
1542308971505,1.2777694,2.0463932,30.257698,24.800001,38.9,322,97,48,15,18,18,16,9,5,5,4,8,4,1,0,1,571,-3.1910766,55.9424065,127.63275146484375,5.19,0,15021,379
1542309010418,1.3570638,2.1948597,14.916382,24.800001,39.0,312,103,45,26,14,25,16,8,6,3,5,2,1,0,1,0,567,-3.1918974,55.9422797,126.49920654296875,5.117,0,15551,379
1542309048702,1.3459737,2.2116492,19.69309,24.800001,38.9,289,117,55,30,19,15,23,6,7,3,3,5,1,2,0,0,575,-3.1926071,55.941884,125.7093505859375,3.891,0,15153,379
1542309086979,1.1232785,1.8799485,10.825871,24.800001,38.8,271,97,33,33,12,20,24,7,1,5,6,1,0,0,0,1,511,-3.1931028,55.9415089,124.806884765625,3.734,0,15947,379
1542309124607,1.3048078,2.0106456,20.346544,24.800001,38.8,276,119,44,32,19,15,12,4,6,2,1,3,3,0,1,2,539,-3.1937005,55.9411881,126.20147705078125,4.103,0,15304,379
1542309163532,1.4237896,2.2350137,11.086296,24.800001,38.8,331,114,59,40,13,17,18,7,6,1,3,1,0,2,0,0,612,-3.1943038,55.9408015,126.89703369140625,3.863,0,15184,379
1542309201809,1.2676847,1.9485314,9.203467,24.800001,38.8,293,106,50,36,8,15,18,6,1,2,1,1,2,0,0,0,539,-3.1946803,55.9403971,127.8818359375,3.474,0,13759,379
1542309240732,1.4369857,2.253891,17.499683,24.800001,38.9,328,112,69,29,19,13,20,9,1,4,2,3,2,1,1,0,613,-3.1946763,55.9401947,130.02899169921875,4.119,0,8149,379
1542309278356,1.5875516,2.5472205,11.288285,24.800001,38.8,331,122,51,35,19,32,16,6,7,1,3,2,0,0,0,1,626,-3.1949139,55.9397427,131.0640869140625,3.599,0,13300,379
1542309316028,1.3292141,2.0850155,11.7985935,24.800001,38.8,306,98,52,26,14,14,21,5,1,6,1,3,1,0,0,0,548,-3.1949594,55.9394526,133.62060546875,4.29,0,12334,379
1542309352352,1.5091659,2.026062,6.349418,24.800001,38.9,396,85,42,25,6,11,9,2,1,1,0,1,0,0,1,0,580,-3.1950028,55.9393543,134.133056640625,3.0,0,5077,378
1542309388704,0.7512773,0.9741463,1.1456292,24.800001,38.8,207,40,22,12,5,5,2,0,1,0,0,0,0,0,0,0,294,-3.195018,55.9393493,134.06451416015625,3.301,0,345,379
1542309426274,1.2182046,1.9736996,13.931463,24.9,38.8,290,78,52,21,20,17,14,9,5,1,5,1,1,0,1,1,516,-3.195106,55.9393508,135.7021484375,27.376,0,7754,378
1542309463933,0.947498,1.4788436,5.1612916,24.9,38.9,243,57,37,21,14,11,10,6,2,3,1,1,0,0,0,0,406,-3.1951659,55.9393557,135.65472412109375,56.126,0,1553,378
1542309499587,1.0592575,1.6900516,7.484389,24.9,39.0,274,68,27,32,7,16,18,7,0,3,2,2,0,0,0,0,456,-3.1951659,55.9393557,135.65472412109375,56.126,0,4648,378
